Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T2630,2023-03-14,C2399,Smartphone,894.0,-661.1159487134074,PayPal ,
T2631,2024-05-14,C2824,Coffee Machine,-4.0,-512.0910412365397,PayPal ,completed
T2632,2025-02-30,C2604,Coffee Machine,2.0,-789.2368464129285,credit card,complete
T2633,2023-13-01,C3321,Tablet,-6.0,403.37317525069926,PayPal,Pending
T2634,2025-02-30,C1286,Coffee Machine,-9.0,-808.8344301128234,PayPal ,Pending
T2635,2023-13-01,C1647,Smartphone,1.0,-116.00276840182573,Credit Card,Failed
T2636,2021-10-20,C4984,Laptop,1.0,,PayPal ,Pending
T2637,2025-02-30,C099,Lapto,4.0,806.9849748353387,Credit Card,completed
T2638,2022-01-27,C1560,Coffee Machine,-9.0,-416.9034907433552,Credit Card,Completed
T2639,2023-13-01,,Smartphone,-10.0,469.85189567634313,pay pal,Failed
T2640,2021-10-30,C4322,Coffee Machine,-9.0,359.21697791385344,Cash,
T2641,2025-02-30,C2085,Table,-9.0,-222.46510540029692,Credit Card,complete
T2642,2022-01-16,C200,Lapt,-3.0,-915.2659554938061,PayPal ,complete
T2643,2023-10-01,C4691,Tablet,587.0,,credit card,
T2644,2023-09-19,C274,Coffee Machine,-10.0,,Cash,Pending
T2645,,C2739,Tablet,648.0,123.96222917645497,creditcard,complete
T65129,2021-11-16,C3126,Laptop,-10.0,246.31622691484915,creditcard,Completed
T2647,2023-13-01,C2748,Smartphone,-7.0,330.94715634510504,PayPal ,Pending
,2023-13-01,,Laptop,-6.0,,creditcard,Pending
T2649,2022-09-13,C4731,Tablet,2.0,,PayPal ,Completed
T2650,2025-02-30,C4611,Tablet,-1.0,,pay pal,Completed
T2651,2021-02-11,C1954,Headphones,9.0,-989.6063757885341,Cash,
T2652,2023-13-01,C3732,Smartphone,2.0,139.00398104808693,creditcard,Completed
T2653,2025-02-30,C4771,Headphones,699.0,587.7156391679009,creditcard,Failed
T2654,,C4972,Headphones,202.0,,pay pal,completed
T2655,2024-04-29,C3030,Headphones,542.0,718.3900576465777,Cash,complete
T2656,2025-02-30,C4163,Coffee Machine,539.0,$-735.37,pay pal,Completed
T2657,2023-13-01,C3902,Smartphone,3.0,-896.0415895508198,credit card,completed
T2658,2023-13-01,C2763,Headphones,-9.0,,PayPal,completed
T2659,2023-13-01,C2333,Smar,987.0,-661.8792439943824,Credit Card,Completed
T2660,2025-02-30,C2362,Laptop,-3.0,-102.72916882020081,PayPal ,Failed
T2661,2023-13-01,C013,Tablet,574.0,,pay pal,Completed
T2662,2023-13-01,C3814,Laptop,9.0,-472.67098032195463,credit card,
T2663,2025-02-30,C2820,Coffee Machine,10.0,714.2802804558092,Cash,Pending
T2664,2021-08-21,C1869,Tab,-6.0,923.5891724603155,pay pal,Failed
T2665,2021-10-07,C1514,Coffee Machine,934.0,,Cash,Completed
T2666,2025-02-30,C2328,Tablet,10.0,307.874171949959,creditcard,Pending
T2667,2025-02-30,C2748,Coffee Machine,10.0,-555.2238391841186,Cash,completed
T2668,2023-13-01,C2906,Coffee Machine,,-134.379205882135,Credit Card,Completed
T2669,,C2605,Laptop,455.0,108.84936521220004,creditcard,complete
T2670,2023-13-01,C3620,Smartphone,-7.0,531.2633344467961,Credit Card,Completed
T2671,2024-09-01,C727,Smartphone,284.0,,Cash,Pending
T2672,2025-02-30,C517,Lapto,8.0,-738.7314975511322,creditcard,
T2673,2024-10-20,C3930,Smartphone,,,PayPal,
T2674,2025-02-30,C2206,Coffee Machine,10.0,160.6954574512951,credit card,Pending
T2675,2025-02-30,C3179,Headphones,910.0,,creditcard,complete
T2676,2021-03-25,C2942,Headphones,1.0,230.47961023692565,credit card,completed
T2677,2025-02-30,C3059,Smartphone,5.0,-685.0583486820169,PayPal ,
T2678,2025-02-30,C3764,Laptop,268.0,890.4341482244597,PayPal,Failed
T2679,2023-13-01,C2104,Tabl,991.0,-272.644053328926,creditcard,completed
T2680,2025-02-30,C1395,La,-8.0,-133.6696011575292,Credit Card,Failed
T2681,2025-02-30,C2629,Coffee Machine,7.0,,PayPal ,Completed
T2682,2023-13-01,C1356,Ta,-2.0,,PayPal ,
T2683,2023-13-01,C3983,Tablet,914.0,$496.58,pay pal,complete
T2684,2024-01-02,C3487,Coffee Machine,105.0,173.6269365341334,creditcard,Completed
T2685,2023-13-01,C4891,Coffee Machine,3.0,,pay pal,Completed
T2686,2020-05-30,C3628,Smartphone,167.0,-762.5065747239249,Cash,complete
T2687,2023-09-19,C295,Tablet,676.0,215.60720759997156,Credit Card,
T2688,2025-02-30,C3297,Smartphone,,,Cash,Failed
T2689,2022-02-19,C2435,Tablet,4.0,766.0735984578471,credit card,complete
T2690,2024-06-16,C735,Headphones,448.0,,credit card,Pending
T2691,2025-02-30,C4949,Headphones,-6.0,791.3993141086047,PayPal,Pending
T2692,2025-02-30,C4006,Coffee Machin,-10.0,-792.5603549067785,Cash,Pending
T2693,2025-01-24,C3520,Lap,-10.0,-127.148405511855,PayPal ,complete
T2694,2023-13-01,C517,Headphones,-2.0,609.6387255999745,Cash,Failed
T2695,2021-07-31,C1987,Table,522.0,,credit card,Pending
T2696,2024-03-23,C2790,Coffee Machine,1.0,,credit card,Completed
T2697,2023-13-01,C3164,Smartphone,9.0,,creditcard,Failed
T2698,,C1582,Laptop,960.0,,Cash,
T2699,2022-07-06,,Laptop,834.0,,Credit Card,Failed
T2700,2025-02-30,C3695,Smartphone,-8.0,,PayPal ,completed
T2701,2023-13-01,C402,Laptop,429.0,-98.85690987201917,pay pal,complete
T2702,2025-02-30,C774,Tablet,835.0,$137.26,pay pal,completed
T2703,2025-02-30,C1737,Laptop,511.0,,creditcard,Pending
T2704,2023-13-01,C3045,Coffee Machine,-5.0,423.9417135303324,PayPal,
T2705,2021-09-18,C4898,Laptop,805.0,-427.4100748113964,PayPal ,
T2706,2023-11-09,C2454,Laptop,8.0,,PayPal,completed
T2707,2023-13-01,C3260,Tablet,-6.0,,pay pal,Failed
T2708,2025-02-30,C1162,Coffee Machine,458.0,,PayPal ,Failed
T2709,2025-02-30,C3100,Headphones,911.0,-687.3144912591017,pay pal,complete
T2710,2023-13-01,C3734,Headpho,-1.0,,pay pal,completed
T2711,2025-02-30,C1846,Headphones,239.0,-286.04427583595043,Credit Card,Completed
T2712,2023-13-01,C1281,Tablet,-6.0,,Credit Card,complete
T2713,2025-02-30,C4211,Tablet,452.0,,pay pal,complete
T2714,2025-02-30,C3488,Coffee Machine,,-353.9095004383604,pay pal,complete
T2715,2025-02-30,C3405,Lapto,384.0,901.5612725566107,PayPal ,completed
T2716,2022-04-28,C3188,Tablet,-10.0,-749.6081146053999,Credit Card,Completed
T2717,2024-07-01,C2842,Smartphone,6.0,935.7545059445646,PayPal ,
T2718,2020-04-23,,Headphones,632.0,979.9938812952934,credit card,
T2719,2023-13-01,C2762,Coffee Machine,-5.0,-578.6024628879421,credit card,
T2720,2025-02-30,C210,La,4.0,,Cash,
T2721,,C4494,Headphones,-3.0,-315.6067449519561,pay pal,Failed
T2722,2023-13-01,C4368,Coffee Machine,-2.0,603.3266514751357,credit card,completed
T2723,2025-02-30,C1826,Laptop,1.0,-165.72332422471698,PayPal ,
T2724,2023-13-01,C3794,Smartphone,-3.0,,Cash,completed
T2725,2021-12-13,C3609,Coffee Machine,685.0,458.27138253763076,PayPal ,Completed
T2726,2022-09-12,C3656,Coffee Machine,7.0,,Credit Card,Completed
T2727,2025-02-30,C1078,Smartphone,-8.0,,Cash,Completed
,2023-13-01,C1682,Laptop,-7.0,-566.01196489499,credit card,Pending
T2729,2025-02-30,C3216,Tablet,804.0,235.44429575345004,pay pal,Failed
T2730,2025-02-30,C4745,Coffee Machine,-8.0,-214.06050778164501,PayPal,Failed
T2731,2023-04-20,C165,Laptop,-4.0,$789.70,credit card,
T2732,2023-04-01,C3704,Smartphone,1.0,,Cash,Pending
T2733,2025-02-30,C885,Coffee Machine,552.0,,Cash,Pending
T2734,2023-13-01,C3437,Laptop,-7.0,,creditcard,Failed
T2735,2023-13-01,C279,Laptop,387.0,-629.3060000529122,Cash,
T2736,2023-13-01,C2628,Smartphone,4.0,-758.992830554344,PayPal ,complete
T2737,2021-07-23,C1268,Smartphone,-6.0,-383.717747627324,pay pal,complete
T2738,2025-01-21,C2028,Tablet,10.0,420.95553682691104,Credit Card,
T2739,2025-02-30,C3068,Coffee ,7.0,433.4076714645686,Credit Card,Failed
T2740,2025-02-30,C2936,Smartphone,665.0,,PayPal ,Pending
T2741,2023-12-01,C3765,Tablet,-2.0,,PayPal,Pending
T2742,2023-13-01,C3461,Headphones,339.0,503.37749690090345,PayPal,complete
T2743,2025-02-30,,Tablet,791.0,,creditcard,Completed
T2744,2025-02-30,C3342,Headphones,-1.0,-896.2496056145302,PayPal ,Completed
T2745,2023-13-01,C3285,Smartphone,692.0,353.3235472777764,Cash,Completed
T2746,2023-13-01,C1332,Tablet,8.0,-310.83073754472866,credit card,complete
T2747,2025-02-30,C2988,Headphones,134.0,550.8005622558687,PayPal,complete
T2748,2023-13-01,C3194,Smartphone,8.0,-535.8273298629246,PayPal,completed
T2749,2022-12-07,C2367,Coffee Machine,908.0,$813.35,Credit Card,
T2750,2021-02-15,C1100,Coffee Machine,-6.0,724.4546437257604,creditcard,complete
T2751,2025-02-30,C126,Smartphone,676.0,$143.86,Credit Card,Completed
T2752,2023-13-01,C011,Tablet,7.0,,Credit Card,Pending
T2753,2020-05-05,C4509,Tablet,3.0,,Credit Card,Pending
,2025-02-30,C1650,Headphones,788.0,,credit card,Failed
,2023-13-01,C4134,Tablet,-8.0,-939.3577600811986,Credit Card,completed
T2756,2025-02-30,C4676,Smartphone,380.0,-233.95792113812706,Credit Card,Pending
T2757,2021-08-20,C3190,Coffee Machine,,,PayPal,completed
T2758,2023-13-01,C2064,Tablet,-7.0,-138.24454439853025,Cash,complete
T2759,2022-12-30,C1213,Headphones,-9.0,,credit card,Failed
T2760,2023-11-27,C3759,Tablet,8.0,,PayPal,
T2761,2020-01-22,C4011,Headphones,907.0,,Credit Card,
T2762,2020-11-28,C345,Smartphone,-3.0,,pay pal,complete
T2763,2025-02-30,C667,Laptop,7.0,,PayPal ,completed
T2764,2025-02-30,C4707,Headphones,-5.0,$135.33,Cash,completed
T2765,2023-13-01,C1289,Smartphone,-9.0,389.9555732323035,PayPal,Pending
T2766,2021-07-02,C400,Laptop,848.0,-182.45911926995802,Cash,Pending
T2767,2020-05-29,C786,Tablet,651.0,294.9556730525529,PayPal,
T2768,2020-11-06,C1579,Laptop,586.0,-368.395324019226,Cash,Pending
T2769,2025-02-30,C3316,Laptop,774.0,136.32975433859616,Credit Card,Completed
T2770,2023-13-01,C1866,Smartphone,499.0,,PayPal ,Completed
T2771,2020-10-15,C082,Headphones,-1.0,,credit card,Completed
T2772,2025-02-30,C1131,Tablet,-1.0,755.819855821535,pay pal,completed
T2773,2025-02-30,C2552,Smartphone,,,Cash,Pending
T2774,2023-13-01,C3846,Smartphone,650.0,,credit card,Failed
T2775,2025-02-30,C3898,Headphones,10.0,,PayPal,Failed
T2776,2023-13-01,C314,Headphones,7.0,-453.21985166178524,Cash,completed
T2777,2025-02-30,C3202,Coff,-7.0,-632.7468965975738,PayPal ,completed
T2778,2025-02-30,C3558,Coffee Machine,7.0,-125.31746289691773,creditcard,
T2779,2025-02-30,C4377,Smartphone,925.0,,PayPal ,complete
T2780,2025-02-30,C3492,Coffee Machine,3.0,681.363350425836,Credit Card,
T2781,,C2149,Headphones,-3.0,691.0832599998407,Credit Card,Pending
T2782,2025-02-30,C3282,Laptop,144.0,559.735675534983,pay pal,Failed
T2783,2024-05-04,,Coffee Machine,700.0,-455.01291143879996,creditcard,Completed
T2784,2020-01-27,C1090,Coffee Machine,-4.0,,pay pal,complete
T2785,2023-13-01,C079,Smartphone,7.0,-478.1298160715245,credit card,Failed
T2786,2020-07-31,C2885,Smartphone,-9.0,956.8497563243347,pay pal,Failed
T2787,2022-08-10,C2347,Tablet,3.0,,PayPal ,
T2788,2025-02-30,C4407,Laptop,-10.0,-524.919510995355,Cash,Completed
T2789,2025-02-30,C2861,Coffee Machine,9.0,,PayPal ,Completed
T2790,2023-13-01,C1133,Smartphone,6.0,615.7038167772953,creditcard,Failed
T2791,2025-02-30,C1088,Coffee Machine,-6.0,,creditcard,Completed
T2792,2023-13-01,C3906,Coffee Machine,1.0,341.7032132602028,PayPal ,complete
,2023-13-01,C2377,Headphones,876.0,-391.456468885459,PayPal,complete
T2794,2023-13-01,C3462,Tablet,-10.0,$266.37,Cash,complete
T2795,2023-13-01,C1813,Smartphone,1.0,-573.8205526920798,credit card,complete
T2796,2024-04-08,C3144,Headphones,10.0,,PayPal,Completed
T2797,,C2067,Coffe,794.0,663.3260919567583,PayPal ,complete
,2025-02-30,C493,Tablet,-8.0,,Cash,Pending
T2799,2023-13-01,C4555,Tablet,7.0,731.7168255936238,PayPal,Completed
T2800,2023-13-01,C808,Smartphone,2.0,522.159654111173,PayPal,Completed
T2801,2025-02-30,C2667,Smartphone,388.0,,PayPal,Pending
T2802,2024-07-01,C1372,Coffee Machine,2.0,,PayPal,completed
,2023-13-01,C3617,Headphones,4.0,843.5586396925692,creditcard,Pending
T2804,2023-13-01,C1782,Headphones,412.0,,PayPal ,completed
T2805,2025-02-30,C1417,Coffee Machine,-10.0,589.1036622473227,PayPal,completed
T2806,2022-04-06,C2975,Headphones,8.0,,credit card,completed
T2807,2023-13-01,C2807,Coffee Machine,-8.0,906.6884779946463,PayPal,
T2808,2023-13-01,,Laptop,4.0,,PayPal ,completed
T2809,2023-13-01,C508,Smartphone,387.0,,creditcard,Pending
T2810,2025-02-30,C1521,Headphones,-3.0,476.3684199112796,Credit Card,Pending
T2811,2023-13-01,C3900,Smartphone,-8.0,208.44376059952933,creditcard,
,,C215,Smartphone,659.0,363.71300783944764,Credit Card,complete
T2813,2023-13-01,C2407,Laptop,5.0,-633.7854803575401,PayPal,Completed
T2814,2025-02-30,,Smartphone,4.0,811.0177364562645,pay pal,completed
T2815,2023-13-01,C1926,Lapto,-2.0,,PayPal ,Failed
T2816,2025-02-30,C4040,Tablet,-3.0,226.32370951642827,PayPal,Pending
T2817,2025-02-30,C4913,Coffee Machine,7.0,,Cash,completed
T2818,2025-02-30,C4078,Smartphone,898.0,546.3025144802211,credit card,Pending
T2819,2025-02-30,C4142,Smartphone,-4.0,-236.93161293987316,creditcard,complete
T2820,2025-02-30,C2499,Laptop,420.0,,creditcard,completed
T2821,2021-03-06,C4281,C,546.0,-74.74770920477988,creditcard,Completed
T2822,2022-09-18,C1697,Smartphone,-3.0,-986.2032844347564,creditcard,complete
T2823,2024-11-02,C4695,Smartphone,7.0,546.1040670603834,creditcard,Pending
T2824,2022-10-09,C3181,Coffee Machine,,$425.96,pay pal,Failed
T2825,2023-13-01,C500,Headphones,-7.0,230.10646934013684,Cash,complete
T2826,2025-02-30,C1578,Coffee Machine,2.0,520.1553662587455,Cash,Completed
T2827,2025-02-30,C4174,Headphones,-9.0,-260.48797551777295,Cash,Completed
T2828,2020-10-26,C4344,Smart,3.0,-975.0534074378885,creditcard,completed
T2829,2023-06-20,C1050,Ta,6.0,674.3483888166638,Cash,Pending
T2830,2023-13-01,C3430,Coffee Machine,8.0,748.4189907353639,credit card,complete
T2831,2023-13-01,C2224,Smartphone,-6.0,-587.676942593531,pay pal,Pending
T2832,2021-07-09,C2513,Tablet,10.0,,creditcard,Completed
T2833,2023-13-01,C1943,Headphone,-5.0,-728.8947411040945,PayPal,completed
T2834,2023-13-01,C1356,Coffee Machine,9.0,,PayPal,completed
T2835,2023-13-01,C3073,Coffee Machine,7.0,471.3534827899819,Credit Card,Completed
T2836,2021-12-09,,Laptop,7.0,-97.39492711544938,credit card,Pending
T2837,2021-05-07,C880,Smartphone,-5.0,,credit card,complete
T2838,2022-07-02,C2508,Smartphone,721.0,,Cash,Pending
T2839,2023-13-01,C1803,Smartphone,-10.0,,pay pal,Pending
T2840,2025-02-30,C2421,Tablet,594.0,-424.358303877171,creditcard,completed
T2841,2023-13-01,C907,Coffee Machine,620.0,,Cash,Pending
T2842,2025-02-30,C815,Coffee Machine,8.0,,pay pal,Completed
T2843,2023-13-01,C3480,Laptop,6.0,954.9027252470428,pay pal,
T2844,2025-02-30,C2070,Coffee Machine,4.0,-551.2053443643606,Credit Card,Pending
T2845,2023-13-01,C059,Coffee Machine,-8.0,351.2638144367988,PayPal,
T2846,2023-13-01,C4271,Headphones,355.0,337.5571127716674,pay pal,Pending
T2847,2022-04-15,C1922,Laptop,980.0,748.7421345786015,Cash,completed
T2848,2023-07-20,C2528,T,,$238.51,credit card,Completed
T2849,2025-02-30,C2125,Headphones,1.0,-759.190304438323,credit card,Completed
T2850,2023-13-01,C2489,Tablet,-6.0,-460.1522005861128,Credit Card,Failed
T2851,,C418,Tablet,852.0,,Credit Card,Failed
T2852,2023-13-01,C2288,Smartphone,661.0,161.09714068376638,Credit Card,Failed
T2853,2025-02-30,C3805,Laptop,-3.0,-839.6369015974619,Credit Card,Completed
T2854,2021-05-15,C546,Smartphone,420.0,,creditcard,Failed
T2855,,C4290,Tablet,-5.0,-584.3669670986662,creditcard,complete
T2856,2023-13-01,C1355,Tablet,3.0,536.4997898909999,PayPal ,
T2857,2025-02-30,C2752,Headphones,,,pay pal,Failed
T2858,2023-13-01,C2402,Coffee Machine,471.0,,credit card,Pending
T2859,2023-13-01,C3970,Tablet,5.0,-365.8292133361705,Credit Card,Failed
T2860,2023-13-01,C3021,Headphones,8.0,,Cash,Failed
T2861,2025-02-30,C3715,Coffee Machine,2.0,$746.09,PayPal,complete
T2862,2024-10-16,C3455,Laptop,,-838.9912536590409,credit card,
T2863,2023-13-01,C2897,Tablet,-6.0,-114.81746765000514,PayPal ,complete
T2864,2023-01-26,C4042,Sm,952.0,-418.8244031280926,creditcard,
,2025-02-30,C4434,Laptop,4.0,-482.54542249090446,creditcard,Completed
T2866,2024-09-20,C869,Coffee Machine,-9.0,,PayPal,Pending
T2867,2023-13-01,,Coffee Machine,-4.0,977.7750455092424,PayPal ,
T2868,2025-02-30,C2364,Headphones,-8.0,,Cash,complete
T2869,2025-02-30,,Laptop,-3.0,-262.7348908302588,PayPal,completed
T2870,2024-06-11,C1029,Coffee Machine,-5.0,762.8072551284145,credit card,Pending
T2871,2021-03-28,C4197,Coffee Machine,5.0,175.25213304568857,Credit Card,completed
T2872,2022-09-06,C4778,Headphones,,,creditcard,complete
T2873,2023-09-22,C1279,Laptop,986.0,718.2759213926646,PayPal,Failed
T2874,2023-13-01,C4205,Headphones,924.0,-911.8502770799944,pay pal,complete
T2875,2024-05-04,C245,Tablet,170.0,-966.1701349515055,pay pal,Pending
T2876,2025-02-30,C1358,Coffee Machine,2.0,-296.0886332597038,credit card,completed
T2877,2021-05-07,C338,Headphones,7.0,347.99693089834,creditcard,Pending
T2878,2025-02-30,,Coffee Machine,250.0,,Credit Card,completed
T2879,2023-13-01,C819,Tablet,-4.0,-634.9888651619551,credit card,complete
T2880,2025-02-30,C1730,Headphones,967.0,632.2356898300661,pay pal,complete
T2881,2025-02-30,C2427,Headphones,1.0,,PayPal,Pending
T2882,2023-13-01,C4958,Headphones,934.0,-435.7377820818717,Cash,Failed
T2883,2025-02-30,C4788,Smartphone,151.0,512.0294874628516,PayPal ,complete
T2884,2023-13-01,C3221,Headph,833.0,,creditcard,Completed
T2885,2025-02-30,C4247,Smartphone,10.0,573.7258736825553,pay pal,Failed
T2886,2024-11-11,C1979,Headphones,939.0,562.7133431828125,Credit Card,
T2887,2023-13-01,C972,Smartphone,6.0,-346.832580122256,PayPal ,complete
T2888,2023-13-01,C663,Tablet,-5.0,440.50584549281047,credit card,Completed
T2889,2025-02-30,C2530,Coffee Machine,6.0,701.1053316709531,PayPal,completed
T2890,2025-02-30,C4420,Tablet,-10.0,-161.38551065517413,Cash,Pending
T2891,2025-02-30,C2539,Headphones,-2.0,-640.3164452083183,credit card,Pending
T2892,2022-12-25,C2169,Coffee Machine,144.0,-925.895348873927,PayPal ,Pending
T2893,2025-02-30,C4750,Coffee Machine,359.0,-414.98113553958683,Credit Card,Failed
T2894,2023-11-19,C2655,Smartphone,8.0,,PayPal,completed
T2895,2025-02-30,C1419,Laptop,-2.0,,Credit Card,Pending
T2896,2020-08-28,C4075,Laptop,544.0,417.68783248983607,pay pal,complete
T2897,2020-12-30,C949,Headphones,-1.0,-150.52589771233545,PayPal ,Completed
T2898,2023-13-01,C292,Tablet,6.0,,credit card,completed
T2899,2025-02-30,C4000,Tablet,8.0,-921.1285085851941,PayPal,complete
T88888,2023-13-01,C3247,Laptop,-7.0,-739.4041305124467,Credit Card,
T2901,,C819,Coffee Machine,-1.0,$64.47,PayPal ,Failed
T2902,2020-12-07,C193,La,204.0,-662.8320804456541,creditcard,
T2903,2025-02-30,C349,Laptop,10.0,765.6637096396427,pay pal,completed
T2904,2025-02-30,,Tablet,2.0,141.25973839579126,credit card,complete
T2905,2023-13-01,C3588,Headphones,5.0,-412.7461333579953,PayPal ,Pending
T2906,2025-02-30,C4403,Tablet,-8.0,,PayPal,
T2907,2025-02-30,C3238,Coffee M,-8.0,,PayPal ,completed
T2908,2023-13-01,C1816,Coffee Machine,636.0,-816.2591094699915,PayPal,Completed
T2909,2023-13-01,C2992,Coffee Machine,-6.0,,Cash,Failed
T2910,2025-02-30,C3073,Tablet,6.0,,Cash,complete
T2911,2023-10-12,C1991,Laptop,-1.0,-786.8762346045972,Credit Card,Completed
T2912,2022-08-08,C148,Tablet,-9.0,,credit card,Failed
T2913,,C2140,Tablet,,-215.0373147136944,PayPal ,Failed
T2914,2023-13-01,C4423,Tablet,3.0,547.3763203334788,pay pal,Pending
T2915,2020-02-13,C121,Laptop,155.0,,pay pal,completed
T2916,2024-05-04,C1679,Coffee Machine,-5.0,$-119.09,credit card,complete
T2917,2024-04-26,C2359,Sm,293.0,-349.9608884465905,Cash,
T2918,,C930,Laptop,315.0,172.3841941221201,pay pal,Completed
,2023-13-01,C4889,Tablet,584.0,571.9743256815729,Credit Card,Failed
T2920,2024-01-19,C1027,Smartphone,9.0,$-108.79,creditcard,completed
T2921,2023-13-01,C4295,Tablet,,713.5033690583857,PayPal ,
T2922,2023-13-01,C4806,Coffee Machine,296.0,-397.4452736827069,creditcard,Pending
T2923,2025-02-30,C168,Laptop,,$753.47,pay pal,completed
T2924,2022-03-04,C4635,Laptop,-7.0,,Cash,completed
T2925,2022-03-14,C184,Coffee Machine,-8.0,-790.6700235270471,creditcard,Completed
T2926,2022-10-18,C1242,Tablet,-7.0,-452.0086178689239,Credit Card,Pending
T2927,2021-10-19,C3693,Tablet,2.0,,PayPal ,
T2928,2022-07-27,C4815,Headphones,700.0,-779.1317362430801,Cash,
T2929,2025-02-30,C431,Headphones,-9.0,-293.7469530379125,PayPal ,complete
T2930,2025-02-30,C4390,Coffee Machine,345.0,,creditcard,complete
T2931,2025-02-30,C1674,Smartphone,680.0,193.2191566056569,Cash,Failed
T2932,2025-02-30,C2980,Headphones,-7.0,663.2487088303212,pay pal,Completed
T2933,2020-05-30,C4952,Laptop,1.0,,Credit Card,
T2934,2020-02-28,C4068,Smartphone,2.0,-927.9085898452754,Cash,
T2935,2025-02-30,C1560,Laptop,259.0,170.95319478615596,PayPal ,completed
T2936,2022-11-09,C4475,Coffee Machine,-3.0,,creditcard,Pending
T2937,2024-08-21,C2452,Laptop,,248.63770441517173,PayPal ,
T2938,2025-02-30,C3816,Coffee Machine,8.0,,credit card,Pending
T62463,2023-13-01,C3364,Smartphone,847.0,,Credit Card,Failed
T2940,2022-04-22,C1802,Laptop,856.0,817.138398950665,PayPal,Pending
T2941,2023-13-01,C1209,Headphones,4.0,915.220261284868,Cash,Completed
T2942,2023-13-01,C3498,Coffee Machine,990.0,920.7462092760583,PayPal ,Failed
T2943,2025-02-30,C4811,Coffee Machine,-8.0,767.1796876652361,Cash,
T2944,2020-07-07,C734,Laptop,-6.0,997.804693529175,Cash,Failed
T2945,2020-12-12,C2595,Tablet,-8.0,,Cash,
T2946,2024-01-17,C1981,Coffee Machine,8.0,353.12998371742196,creditcard,Pending
T2947,2025-02-30,C2105,Tablet,-4.0,-849.4199592828966,Cash,Pending
T2948,2020-08-12,C964,Laptop,1.0,57.116794457270416,PayPal ,Completed
T2949,2025-02-30,C2085,Headphones,3.0,,credit card,completed
T2950,2023-04-20,C4845,Laptop,6.0,,pay pal,Pending
T2951,2021-05-11,C2197,Tablet,9.0,,Credit Card,Failed
T2952,,C4015,Laptop,645.0,,creditcard,complete
T2953,2021-02-03,C3650,Coffee Machine,-10.0,-592.0769202626557,PayPal ,Completed
T2954,,C4670,Smartphone,9.0,$396.87,Credit Card,completed
T2955,2023-13-01,C4728,Tablet,947.0,-945.2269730190393,pay pal,Completed
T2956,2022-01-21,C2282,Headphones,885.0,540.3077851961284,PayPal ,completed
T2957,2025-02-30,C3853,Laptop,-1.0,,credit card,complete
T2958,2023-01-31,C1771,Laptop,6.0,,pay pal,Completed
,2025-02-30,C3461,Laptop,174.0,-652.4921095220982,PayPal ,Failed
T2960,2021-02-27,C4774,Smartphone,5.0,,PayPal ,
T2961,2025-02-30,C1994,Laptop,8.0,,Cash,
T2962,2025-02-30,C1937,Tablet,10.0,$128.97,Cash,Pending
T2963,2020-09-24,C1435,Tablet,-8.0,445.4971323681654,Cash,Pending
T2964,2020-11-09,C4116,Laptop,-8.0,-397.72882227341177,PayPal ,Pending
T2965,2024-11-21,C4172,Smartphone,1.0,-166.8500878409552,PayPal ,Failed
T2966,2023-13-01,C3890,Coffee Machine,525.0,424.18909187426584,PayPal ,
T2967,2021-10-16,C1248,Smartphone,793.0,,Credit Card,Failed
T2968,2024-11-26,C3112,Coffee Machine,592.0,-74.20975482923598,Cash,Failed
T2969,,C996,Coffee Machine,3.0,-294.0843022608648,credit card,Failed
T2970,2025-02-30,C2974,Smartphone,-8.0,,Credit Card,completed
T2971,2023-08-28,C1536,Headphones,-3.0,$240.99,pay pal,
T2972,2021-04-22,C764,Headphon,10.0,810.5859492971437,Cash,Failed
,2023-13-01,C3772,Coffee Machine,,854.0208338748672,Cash,
T2974,2024-11-23,,Tablet,-2.0,-909.5055755481706,credit card,Pending
T2975,2025-02-30,C761,Laptop,-1.0,-85.34594987468324,creditcard,Failed
T2976,2025-02-30,C4810,Laptop,-10.0,$-413.65,Cash,Completed
T2977,2023-13-01,C2205,Headphones,-10.0,762.3001504798309,creditcard,Pending
T2978,2020-03-08,C3916,Headphones,2.0,,PayPal,completed
,2020-09-18,,Laptop,623.0,,PayPal,completed
T2980,2025-02-30,C2639,Laptop,4.0,-492.4782243659974,PayPal ,Pending
T2981,2025-02-30,C4555,Laptop,,,creditcard,Completed
T2982,2024-04-12,C4888,Headpho,417.0,664.4754903809286,PayPal,
T2983,2023-13-01,C2254,Laptop,10.0,,PayPal ,completed
T2984,2022-07-01,C509,Co,6.0,790.0706269818203,PayPal ,Pending
T2985,2023-13-01,C4432,Coffee Machine,559.0,-122.6402719048425,creditcard,Completed
T2986,2024-12-22,C876,Tablet,-3.0,-856.2940779275352,credit card,completed
T2987,2025-02-30,C2925,Coffee Machine,7.0,$362.04,PayPal ,complete
T2988,2023-13-01,C348,Smar,10.0,-742.9410036937556,pay pal,complete
T2989,2025-02-30,C3446,Headphones,5.0,-582.3523902850802,PayPal,completed
T2990,2020-10-06,C661,Headphones,-5.0,435.67195874645785,PayPal ,Pending
T2991,2025-02-30,C4128,Smartphone,10.0,933.8468253783631,creditcard,complete
T2992,2025-02-30,C2542,Headphones,630.0,725.0073114392887,PayPal ,Failed
T2993,2023-13-01,C2369,Smartphone,433.0,872.0300248013535,creditcard,Completed
